student,module,test,dtype,score,pred
1536,7,0,fake,0.44,0.5995616
1536,7,0,org,0.44000000000000006,0.5995616
1536,7,1,fake,0.525,0.5686529
1536,7,1,org,0.525,0.5686529
1536,14,0,fake,0.85,0.61803466
1536,14,0,org,0.85,0.61803466
1536,16,0,fake,0.6366666666666666,0.5780494
1537,7,1,org,0.74,0.5281426
1537,8,0,fake,0.9066666666666668,0.68003494
1537,16,1,org,0.8485714285714286,0.68331873
1538,7,0,fake,0.465,0.38164067
1538,7,0,org,0.465,0.38164067
1538,7,1,fake,0.3133333333333333,0.5010506
1538,7,1,org,0.3133333333333333,0.5010506
1538,16,0,fake,0.632,0.47658
1538,16,0,org,0.632,0.47658
1538,16,1,fake,0.6914285714285714,0.6137643
1538,16,1,org,0.6914285714285714,0.6137643
1539,7,1,fake,0.78,0.6703842
1539,7,1,org,0.7799999999999999,0.6703842
1539,8,0,fake,0.42,0.6016313
1539,9,0,fake,0.8366666666666667,0.79812384
1539,9,0,org,0.8366666666666666,0.79812384
1539,9,2,fake,0.6900000000000001,0.7190997
1539,9,2,org,0.69,0.7190997
1539,18,1,fake,0.9885714285714288,0.70440936
1540,7,0,org,0.8566666666666667,0.4522669
1540,7,1,org,0.6625,0.48527107
1540,7,2,org,0.5,0.29433605
1541,6,2,fake,0.48,0.63562715
1541,7,0,org,0.89,0.78558654
1541,7,1,org,0.795,0.6779442
1541,7,2,org,0.78,0.67568517
1541,8,0,fake,0.885,0.7371789
1541,13,0,fake,0.905,0.81966716
1541,16,0,org,0.77,0.7876341
1541,16,1,org,0.8628571428571429,0.7397402
1541,18,1,fake,0.8433333333333333,0.814739
1542,7,0,org,0.96,0.6702746
1542,7,1,fake,0.775,0.6858189
1542,7,1,org,0.9725,0.6858189
1542,7,2,fake,0.7,0.60314345
1543,7,0,org,0.7599999999999999,0.6116184
1543,7,1,org,0.67,0.6413485
1543,16,0,org,0.82,0.5948215
1543,17,1,fake,0.787142857142857,0.5712378
1544,7,0,fake,0.32,0.49306536
1544,7,0,org,0.32,0.49306536
1544,7,1,fake,0.67,0.5208556
1544,7,1,org,0.67,0.5208556
1544,8,0,fake,0.8333333333333334,0.5394941
1544,16,0,fake,0.772,0.61407936
1544,16,0,org,0.772,0.61407936
1544,16,1,fake,0.8442857142857143,0.6787986
1544,16,1,org,0.8442857142857143,0.6787986
1545,7,1,fake,0.82,0.57141536
1545,7,1,org,0.8200000000000001,0.57141536
1545,7,2,fake,0.76,0.49279827
1545,7,2,org,0.76,0.49279827
1545,9,2,fake,0.9600000000000001,0.5926978
1545,9,2,org,0.9600000000000001,0.5926978
1546,7,2,org,0.64,0.434624
1546,18,1,fake,0.9885714285714287,0.5751783
1547,7,0,fake,0.6275,0.5913135
1547,7,0,org,0.6275,0.5913135
1547,7,1,fake,0.6674999999999999,0.63012457
1547,7,1,org,0.6675,0.63012457
1547,7,2,fake,0.54,0.5173543
1547,7,2,org,0.54,0.5173543
1547,18,1,fake,0.9228571428571429,0.7138213
1547,18,1,org,0.8242857142857143,0.7138213
1548,2,0,fake,0.5933333333333334,0.6973609
1548,2,1,fake,0.9499999999999998,0.7937615
1548,7,0,org,0.7525000000000001,0.49510232
1548,7,1,org,0.7,0.5059305
1548,7,2,org,0.4600000000000001,0.41749206
1548,8,0,fake,0.42,0.50134265
1548,9,0,org,0.7583333333333333,0.6647942
1548,9,2,org,0.67,0.67339784
1549,7,0,org,0.6833333333333332,0.45117056
1549,7,1,org,0.595,0.48360172
1549,7,2,org,0.56,0.30548468
1549,12,0,org,0.72,0.51201034
1550,7,0,fake,0.84125,0.69195783
1550,7,1,fake,0.8525,0.5457854
1550,7,2,fake,0.6811111111111111,0.56795275
1551,7,0,org,0.855,0.7218089
1551,7,1,org,0.8933333333333333,0.73263425
1551,7,2,org,0.88,0.69341594
1551,8,0,fake,0.9066666666666668,0.6917013
1551,9,0,org,0.8333333333333333,0.7257501
1551,9,2,org,0.96,0.66009915
1552,6,0,fake,0.66,0.52385044
1552,6,1,fake,0.505,0.5174985
1552,6,2,fake,0.62,0.49283364
1552,9,0,fake,0.5083333333333333,0.5169567
1552,11,0,fake,0.635,0.5059743
1552,11,2,fake,0.44000000000000006,0.4361494
1552,12,0,fake,0.735,0.570511
1553,7,1,org,0.535,0.43677348
1553,7,2,org,0.38,0.35822088
1553,13,0,org,0.8924999999999998,0.40526503
1554,7,0,org,0.08,0.6035775
1554,7,1,org,0.28,0.60663044
1554,8,0,fake,0.885,0.59567076
1554,12,0,org,0.7175,0.7168598
1554,18,1,fake,0.9885714285714287,0.73593295
1555,6,2,fake,0.48,0.6022924
1555,7,1,org,0.56,0.58933026
1555,8,1,fake,0.8285714285714286,0.72710353
1555,13,0,fake,0.905,0.79646266
1555,16,0,org,0.746,0.75976986
1555,16,1,org,0.7299999999999999,0.6516417
1555,18,1,fake,0.8433333333333332,0.7758883
1556,7,2,fake,0.94,0.55863595
1556,7,2,org,0.94,0.55863595
1556,9,2,fake,0.71,0.41302332
1556,9,2,org,0.71,0.41302332
1557,7,0,fake,0.52,0.45633143
1557,7,0,org,0.52,0.45633143
1557,7,1,fake,0.67,0.6053455
1557,7,1,org,0.67,0.6053455
1558,7,1,org,0.67,0.5393798
1558,8,2,fake,0.62,0.5236655
1558,12,0,org,0.855,0.6238947
1559,7,0,org,0.52,0.2815326
1559,7,1,org,0.11,0.16634546
1559,14,0,org,0.83,0.41608185
1560,6,0,fake,0.54,0.51507354
1560,7,1,org,0.8375,0.5054012
1560,7,2,org,0.9800000000000001,0.61535
1560,9,0,fake,0.55,0.66918755
1560,9,0,org,0.903333333333333,0.66918755
1560,9,2,org,1.0,0.6141813
1561,7,1,org,0.715,0.44175726
1562,6,1,fake,0.4733333333333334,0.4953962
1562,6,2,fake,0.56,0.41267186
1562,7,1,fake,0.6125,0.6030209
1562,8,0,fake,0.6583333333333333,0.46251312
1562,8,1,fake,0.706530612244898,0.5814358
1562,8,2,fake,0.42000000000000004,0.6745765
1563,7,0,fake,0.7225,0.47367805
1563,7,0,org,0.7225,0.47367805
1563,7,1,fake,0.4925,0.36425868
1563,7,1,org,0.4925,0.36425868
1563,12,0,fake,0.8225,0.621811
1563,12,0,org,0.8225000000000001,0.621811
1564,6,0,fake,0.3325,0.2670494
1564,6,1,fake,0.55,0.35728225
1564,7,1,fake,0.68,0.43502408
1564,14,0,fake,0.38999999999999996,0.32221305
1564,17,0,fake,0.6759999999999998,0.33153528
1564,17,1,fake,0.6628571428571429,0.40058187
1565,7,0,fake,0.855,0.6553297
1565,7,0,org,0.92,0.6553297
1565,7,1,org,0.755,0.69887996
1565,8,0,fake,0.885,0.5735919
1565,11,0,fake,0.7933333333333333,0.7337892
1565,11,2,fake,0.91,0.6035008
1565,12,0,org,0.815,0.6868314
1566,7,0,fake,0.4875,0.47947946
1566,7,0,org,0.4875,0.47947946
1566,7,1,fake,0.785,0.43342674
1566,7,1,org,0.785,0.43342674
1566,7,2,fake,0.56,0.5723094
1566,7,2,org,0.56,0.5723094
1567,7,0,org,0.7775,0.41778457
1567,7,1,org,0.7975,0.43862855
1567,7,2,org,0.72,0.46767884
1567,9,0,org,0.765,0.40637717
1567,9,2,org,0.4699999999999999,0.42526513
1567,10,2,fake,0.62,0.63912106
1568,6,0,fake,0.5400000000000001,0.44600868
1568,7,0,org,0.8775,0.4715367
1568,7,1,org,0.9075,0.4336667
1568,9,0,org,0.58,0.54202795
1569,7,0,org,0.8775,0.6212586
1569,7,1,org,0.88,0.5811394
1569,7,2,org,0.72,0.53123814
1569,18,1,fake,0.8433333333333333,0.6214295
1570,7,0,org,0.36,0.60692763
1570,7,1,org,0.67,0.5146588
1570,8,1,fake,0.735,0.69676685
1570,16,1,org,0.8059999999999999,0.62780905
1570,18,1,fake,0.8433333333333332,0.7044985
1571,7,0,fake,0.5025,0.51913816
1571,7,0,org,0.5025,0.51913816
1571,7,1,fake,0.6766666666666667,0.5233145
1571,7,1,org,0.6766666666666667,0.5233145
1571,9,0,fake,0.47600000000000003,0.6326074
1571,9,0,org,0.47600000000000003,0.6326074
1571,9,2,fake,0.62,0.5587473
1571,9,2,org,0.62,0.5587473
1571,18,1,fake,0.9885714285714287,0.56773937
1572,7,0,org,1.0,0.5835317
1572,7,1,org,0.89,0.5867831
1572,8,0,fake,0.8660555555555555,0.62010866
1572,9,2,org,0.53,0.65091723
1573,7,1,org,0.7125,0.62069786
1573,7,2,fake,0.7,0.6793518
1573,18,0,fake,0.746,0.6852356
1574,7,0,org,0.4225,0.50255114
1574,7,2,org,0.32,0.4993136
1574,8,0,fake,0.8333333333333333,0.62826085
1574,12,0,org,0.8375,0.5868684
1575,7,1,org,0.675,0.5462494
1575,7,2,org,0.3,0.38335377
1575,12,0,org,0.9275,0.71371704
1575,17,0,fake,0.494,0.5225898
1576,7,1,fake,0.725,0.53470355
1576,7,1,org,0.725,0.53470355
1576,12,0,fake,0.8775,0.6662938
1576,12,0,org,0.8775,0.6662938
1577,7,2,org,0.54,0.5968982
1577,12,0,org,0.925,0.565398
1578,7,0,org,0.8666666666666668,0.7392925
1578,7,1,org,0.98,0.7279465
1578,7,2,org,0.98,0.7077341
1578,8,0,fake,0.9066666666666668,0.7070854
1578,9,0,org,0.82,0.76222515
1578,9,2,org,0.98,0.7567842
1578,18,1,fake,0.9885714285714288,0.8494873
1579,7,0,org,0.3,0.37462944
1580,7,0,org,0.78,0.46931684
1580,8,0,fake,0.885,0.44169688
1580,9,2,org,0.44,0.4492056
1581,7,0,org,0.91,0.6973097
1581,7,2,org,0.82,0.54886377
1581,8,0,fake,0.885,0.59510803
1581,16,0,org,0.884,0.69796014
1581,16,1,org,0.86,0.77452546
1581,18,1,fake,1.0,0.7422036
1582,7,0,org,0.595,0.46319187
1582,7,1,org,0.675,0.47312206
1582,7,2,org,0.36000000000000004,0.38122818
1582,12,0,org,0.83,0.6601835
1582,17,0,fake,0.494,0.47634622
1583,7,0,org,0.58,0.45687893
1583,7,2,org,0.37999999999999995,0.4883296
1583,9,0,fake,0.55,0.55121094
1583,12,0,org,0.78,0.55059826
1584,7,0,org,0.4925,0.48945314
1584,7,1,org,0.5575,0.41378286
1584,7,2,org,0.52,0.36362094
1584,8,0,fake,0.8333333333333333,0.5796301
1584,9,0,org,0.705,0.60361993
1585,7,1,org,0.98,0.6713672
1585,7,2,org,1.0,0.5053585
1585,16,0,org,0.93,0.5735748
1585,17,0,fake,0.494,0.58265823
1586,7,0,org,0.89,0.5002703
1586,7,1,org,0.89,0.5813747
1586,7,2,org,0.56,0.4859931
1586,16,1,org,0.8885714285714286,0.68083656
1586,17,1,fake,0.787142857142857,0.63541687
1587,7,0,fake,0.8000000000000002,0.612429
1587,7,0,org,0.8,0.612429
1587,7,1,fake,1.0,0.5667031
1588,7,0,org,0.87,0.5406499
1588,7,1,fake,0.775,0.64069927
1588,7,1,org,0.8133333333333332,0.64069927
1588,14,0,org,0.6866666666666668,0.5430979
1589,5,0,fake,0.85,0.538863
1589,7,0,org,0.6675,0.4709484
1589,7,2,org,0.28,0.56569886
1590,7,0,org,0.985,0.7473749
1590,7,1,org,0.99,0.76450294
1590,7,2,org,1.0,0.7213917
1590,8,0,fake,0.9066666666666668,0.72947824
1591,7,0,org,0.42,0.36029384
1591,7,1,org,0.59,0.2559658
1591,9,2,org,0.56,0.46025923
1592,16,0,org,0.8079999999999999,0.50760186
1592,16,1,org,1.0,0.62872577
1592,17,1,fake,0.787142857142857,0.5969008
1593,7,0,fake,0.8550000000000001,0.69228125
1593,8,0,fake,0.885,0.5589024
1593,9,0,org,0.8633333333333333,0.53462535
1593,9,2,org,0.9300000000000002,0.49953368
1593,11,0,fake,0.7933333333333333,0.74403584
1593,11,2,fake,0.91,0.6915964
1594,7,1,fake,1.0,0.5851012
1594,7,1,org,0.8725,0.5851012
1594,7,2,org,0.64,0.5037028
1595,7,1,org,0.88,0.552404
1595,9,0,org,0.8916666666666667,0.4743988
1595,9,2,org,0.8200000000000001,0.42222512
1595,17,1,fake,0.787142857142857,0.53793216
1596,7,0,org,0.765,0.55950177
1596,7,2,org,0.66,0.5279967
1596,9,0,fake,0.55,0.6716756
1596,9,0,org,0.8216666666666667,0.6716756
1596,9,2,org,0.87,0.5812137
1597,7,0,org,0.5533333333333333,0.4999835
1597,7,1,org,0.77,0.3795761
1597,9,0,org,0.825,0.52419233
1598,6,0,fake,0.5400000000000001,0.3919962
1598,7,0,org,0.5,0.3596026
1598,9,0,org,0.5366666666666666,0.48351005
1599,7,0,org,0.58,0.68820655
1599,7,1,org,0.7933333333333333,0.6829856
1599,8,0,fake,0.9066666666666668,0.60728455
1599,9,0,org,0.76,0.64108646
1599,9,2,org,0.7799999999999999,0.59570754
1600,7,0,org,0.7225,0.70238376
1600,7,2,org,0.44,0.6086421
1600,8,1,fake,0.8285714285714286,0.7370229
1600,8,2,fake,0.62,0.64618784
1600,13,0,org,0.925,0.68680596
1600,18,1,fake,0.8433333333333333,0.7660297
1601,6,0,fake,0.8195833333333333,0.7176994
1601,6,1,fake,0.8738888888888889,0.6789811
1601,6,2,fake,0.7799999999999999,0.6637838
1601,16,0,fake,0.9620000000000001,0.7511569
1601,16,1,fake,0.9057142857142856,0.74225366
1602,7,0,org,0.32,0.46237612
1602,16,0,fake,0.6366666666666666,0.4193141
1603,7,0,org,0.3,0.47044256
1603,7,1,org,0.22,0.48034912
1603,18,0,org,0.56,0.4919568
1604,7,0,org,0.48500000000000004,0.4276482
1604,7,1,org,0.7599999999999999,0.43903124
1604,7,2,org,0.82,0.425797
1605,6,0,fake,0.8400000000000001,0.62123346
1605,6,2,fake,0.7,0.46390012
1605,7,0,fake,0.9,0.7027465
1605,7,1,fake,0.8175,0.72935236
1605,7,2,fake,0.7,0.6225705
1605,8,1,fake,0.4542857142857143,0.6071471
1605,8,2,fake,0.22,0.42556024
1606,7,0,org,0.975,0.7397584
1606,7,1,org,1.0,0.7090517
1606,8,0,fake,0.9066666666666668,0.69618267
1606,17,0,org,0.9159999999999999,0.759848
1606,17,1,org,0.9657142857142856,0.7810263
1606,18,0,fake,0.746,0.80580544
1607,7,1,org,0.44,0.6867776
1607,9,0,org,0.7140000000000001,0.7286467
1607,9,2,org,0.64,0.64628685
1607,15,1,fake,0.7785714285714286,0.7730304
1608,7,0,org,0.925,0.693521
1608,7,1,org,0.915,0.7297337
1608,7,2,org,0.9,0.71580863
1608,8,0,fake,0.9066666666666668,0.5434151
1608,16,0,org,0.65,0.62381494
1608,16,1,org,0.8828571428571429,0.6974081
1609,6,2,fake,0.82,0.5394173
1609,7,0,org,0.87,0.58822995
1609,7,1,org,0.835,0.57784826
1609,7,2,org,0.8800000000000001,0.55944884
1609,8,0,fake,0.885,0.48044455
1609,9,0,org,0.8516666666666667,0.44874263
1609,9,2,org,0.89,0.49862963
1610,7,0,fake,0.94,0.6707087
1610,7,0,org,0.815,0.6707087
1610,7,1,org,0.6875,0.5839906
1610,9,0,org,0.6716666666666667,0.45547456
1610,9,2,org,0.51,0.5063235
1610,18,0,fake,0.746,0.61250335
1611,6,2,fake,0.4799999999999999,0.5354855
1611,7,1,org,0.57,0.45724654
1611,7,2,org,0.5,0.61328584
1611,9,0,org,0.6566666666666667,0.49673337
1611,9,2,org,0.82,0.526306
1611,13,0,fake,0.905,0.75963676
1612,7,0,org,0.47,0.462749
1612,7,2,org,0.28,0.276117
1612,8,2,fake,0.6,0.4709469
1612,17,0,fake,0.49399999999999994,0.52805674
1613,7,0,fake,0.943333333333333,0.6127272
1613,7,0,org,0.8724999999999999,0.6127272
1613,7,1,fake,0.775,0.6873566
1613,7,1,org,0.84,0.6873566
1614,7,0,org,0.415,0.46605957
1614,7,1,org,0.56,0.5095572
1614,12,0,org,0.7475,0.5278698
1615,6,0,fake,0.88375,0.69940114
1615,6,1,fake,0.8390909090909091,0.6349647
1615,6,2,fake,0.9054545454545455,0.5414898
1616,7,0,org,0.9625,0.61665034
1616,7,1,org,0.8775000000000001,0.69836813
1616,7,2,org,0.86,0.6178065
1616,16,0,fake,0.6366666666666666,0.59815043
1616,17,1,fake,0.787142857142857,0.5368103
1617,7,0,org,0.755,0.62640893
1617,7,1,org,0.68,0.6267808
1617,7,2,org,0.66,0.5303993
1617,11,0,fake,0.5333333333333333,0.68478775
1617,17,1,fake,0.5583333333333333,0.6169371
1617,18,1,fake,0.8433333333333333,0.7598591
1618,7,0,fake,0.155,0.46322125
1618,7,0,org,0.155,0.46322125
1618,7,1,fake,0.43499999999999994,0.56060743
1618,7,1,org,0.435,0.56060743
1618,13,0,fake,0.6575,0.47207007
1618,13,0,org,0.6575,0.47207007
1619,7,0,fake,0.855,0.6672746
1619,7,0,org,0.805,0.6672746
1619,7,2,org,0.76,0.58968997
1619,8,0,fake,0.885,0.6124084
1619,9,0,org,0.845,0.57259434
1619,11,0,fake,0.7933333333333333,0.737908
1619,11,2,fake,0.91,0.66705877
1620,7,0,org,0.8133333333333332,0.47671765
1620,7,2,org,0.82,0.5046842
1620,8,0,fake,0.8333333333333333,0.52370393
1620,9,0,org,0.8125,0.5945246
1620,9,2,org,0.96,0.6955874
1621,7,1,fake,0.51,0.40005407
1621,7,2,fake,0.84,0.39490458
1621,12,0,fake,0.7925,0.55160874
1621,17,0,fake,0.69,0.44075835
1621,17,1,fake,0.6128571428571429,0.40942687
1622,7,0,org,0.71,0.37464744
1622,7,1,org,0.525,0.36130643
1622,12,0,org,0.715,0.41337165
1623,7,1,fake,0.775,0.6319258
1623,7,1,org,0.7525,0.6319258
1623,7,2,org,0.7,0.6901227
1623,16,0,org,0.87,0.65551066
1623,16,1,org,0.8957142857142857,0.7127586
1623,18,0,fake,0.7459999999999999,0.593145
1624,10,0,org,0.6816666666666668,0.526353
1624,17,1,fake,0.787142857142857,0.6686504
1625,7,0,org,0.9825,0.6914874
1625,7,1,org,0.935,0.7160185
1625,7,2,fake,0.7,0.5621944
1625,7,2,org,0.94,0.5621944
1625,10,0,org,0.8866666666666667,0.5591818
1625,17,0,fake,0.49399999999999994,0.7704698
1626,7,0,org,0.5375,0.52615297
1626,7,1,org,0.56,0.5814867
1626,7,2,org,0.4000000000000001,0.4168949
1626,16,0,org,0.794,0.5942985
1626,16,1,org,0.787142857142857,0.69816077
1626,18,1,fake,0.9885714285714287,0.6762957
1627,7,0,fake,0.5975,0.51819533
1627,7,0,org,0.5975,0.51819533
1627,7,1,fake,0.6225,0.45312583
1627,7,1,org,0.6225,0.45312583
1627,7,2,fake,0.6,0.5159281
1627,7,2,org,0.6,0.5159281
1627,8,0,fake,0.42000000000000004,0.56412137
1627,9,0,fake,0.564,0.70792043
1627,9,0,org,0.564,0.70792043
1627,9,2,fake,0.6,0.7438748
1627,9,2,org,0.6,0.7438748
1628,7,0,org,0.5725,0.69859517
1628,7,1,org,0.735,0.749659
1628,7,2,org,0.7799999999999999,0.7323771
1628,8,0,fake,0.9066666666666668,0.6400217
1628,17,1,fake,0.787142857142857,0.7753453
1628,17,1,org,0.8285714285714286,0.7753453
1629,7,0,org,0.9675,0.4992282
1629,7,1,org,0.91,0.4616552
1629,7,2,org,0.9,0.47917145
1629,8,0,fake,0.8333333333333333,0.5917891
1629,16,0,org,0.8440000000000001,0.668248
1629,16,1,org,0.9128571428571428,0.6738993
1630,6,0,fake,0.6825,0.60989535
1630,6,1,fake,0.3575,0.4325062
1630,8,0,fake,0.7925,0.51421547
1630,8,2,fake,0.64,0.42576772
1630,9,0,fake,0.59,0.4919932
1630,10,2,fake,0.4,0.5560763
1630,13,0,fake,0.755,0.64237547
1631,7,0,fake,0.8550000000000001,0.7226429
1631,7,0,org,0.8599999999999999,0.7226429
1631,7,1,org,0.865,0.77355933
1631,11,0,fake,0.7933333333333333,0.8047157
1631,11,2,fake,0.91,0.6549268
1631,12,0,org,0.945,0.76451796
1631,18,1,fake,1.0,0.81148803
1632,6,2,fake,0.44,0.45823035
1632,7,0,org,0.58,0.5479487
1632,7,1,org,0.33,0.58245516
1633,7,1,org,0.67,0.5166663
1633,9,0,org,0.8420000000000001,0.4603371
1633,9,2,org,0.69,0.41196665
1634,7,1,org,0.7825,0.54427516
1634,7,2,org,0.84,0.6868936
1634,17,1,fake,0.787142857142857,0.6995498
1635,7,1,org,0.11,0.39938164
1635,9,0,fake,0.55,0.5503631
1635,9,0,org,0.57,0.5503631
1635,9,2,org,0.47,0.44454142
1636,6,0,fake,0.8798076923076923,0.7811168
1636,6,1,fake,0.8825,0.66318345
1636,6,2,fake,0.7,0.65452635
1636,7,0,fake,0.9675,0.86749643
1636,7,0,org,0.94,0.86749643
1636,7,1,fake,0.89,0.83574456
1636,7,2,fake,0.94,0.82071
1636,16,0,fake,0.848,0.86251104
1637,7,0,fake,0.98,0.76860887
1637,7,1,org,0.9033333333333331,0.6911384
1637,7,2,org,0.7,0.66013664
1637,8,0,fake,0.9066666666666668,0.6805084
1638,7,0,org,0.9324999999999999,0.49343294
1638,7,2,org,0.76,0.37102813
1638,9,0,org,0.7833333333333333,0.45250177
1638,9,2,org,0.82,0.40296066
1639,7,0,org,0.615,0.48990554
1639,7,1,org,0.7775,0.49497417
1639,7,2,org,0.6,0.41619748
1639,9,0,org,0.8533333333333333,0.5471506
1639,18,1,fake,0.9885714285714287,0.6499884
1640,16,0,org,0.75,0.4950257
1640,16,1,org,0.7742857142857142,0.5468271
1641,6,0,fake,0.54,0.39342803
1641,7,0,fake,0.975,0.61836123
1641,7,1,fake,0.9425,0.71343666
1641,7,2,fake,1.0,0.68933284
1641,8,2,fake,0.38,0.47563413
1641,12,0,fake,0.79,0.58724034
1642,7,0,org,0.4,0.44031167
1642,7,1,org,0.38,0.43061745
1642,12,0,org,0.66,0.52628464
1643,7,0,fake,0.98,0.7249573
1643,7,1,org,0.9499999999999998,0.6864765
1643,7,2,org,0.78,0.6083111
1643,9,0,org,0.8400000000000001,0.6002275
1643,9,2,org,0.82,0.5329722
1644,7,0,fake,0.855,0.6149131
1644,7,0,org,0.65,0.6149131
1644,7,1,org,0.66,0.7157952
1644,7,2,org,0.6,0.56767756
1644,9,0,org,0.7183333333333333,0.57939893
1644,9,2,org,0.51,0.5485076
1644,11,0,fake,0.7933333333333333,0.67836225
1644,11,2,fake,0.91,0.61533284
1644,17,1,fake,0.787142857142857,0.75371766
1645,2,0,fake,0.5933333333333334,0.7928478
1645,2,1,fake,0.9499999999999998,0.8513361
1645,7,0,org,0.87,0.62544155
1645,7,1,org,0.8775,0.6356852
1645,8,0,fake,0.42,0.6174978
1645,9,0,org,0.8833333333333333,0.8041996
1645,9,2,org,0.82,0.7938256
1645,18,1,fake,0.9885714285714288,0.73942065
1646,7,0,org,0.44000000000000006,0.6327885
1646,7,1,org,0.44,0.53313076
1646,8,1,fake,0.8285714285714286,0.7028003
1646,12,0,org,0.8349999999999999,0.67981815
1646,18,1,fake,0.8433333333333333,0.70136243
1647,7,1,fake,0.71,0.37472638
1647,7,1,org,0.71,0.37472638
1647,7,2,fake,0.58,0.47561818
1647,7,2,org,0.58,0.47561818
1647,10,2,fake,0.69,0.5326246
1647,10,2,org,0.69,0.5326246
1648,7,0,fake,0.9433333333333331,0.6404292
1648,7,0,org,0.8375,0.6404292
1648,7,1,org,0.73,0.66897005
1648,7,2,org,0.7600000000000001,0.6182051
1648,16,1,org,0.7742857142857144,0.7382374
1649,7,0,fake,0.8800000000000001,0.48648763
1649,7,0,org,0.8800000000000001,0.48648763
1649,7,2,fake,0.68,0.33668393
1649,7,2,org,0.68,0.33668393
1649,9,0,fake,0.85,0.5760187
1649,9,0,org,0.85,0.5760187
1649,9,2,fake,0.62,0.5196276
1649,9,2,org,0.62,0.5196276
1650,7,0,org,0.9366666666666669,0.7341777
1650,7,1,org,0.9666666666666669,0.7216937
1650,7,2,org,1.0,0.6620297
1650,9,0,org,0.7533333333333333,0.5948854
1650,9,2,org,0.91,0.51311445
1650,17,1,fake,0.787142857142857,0.67570007
1650,18,1,fake,0.8433333333333332,0.73645586
1651,7,0,fake,0.9433333333333331,0.63833463
1651,7,0,org,0.7925,0.63833463
1651,7,2,org,0.62,0.6010254
1651,17,1,org,0.8371428571428571,0.6008517
1652,7,0,org,0.7,0.46222192
1652,7,1,org,0.845,0.47839695
1653,7,0,fake,0.855,0.6651403
1653,7,0,org,0.745,0.6651403
1653,7,1,org,0.8150000000000001,0.6677635
1653,7,2,org,0.4,0.50997984
1653,11,0,fake,0.7933333333333333,0.75631034
1653,11,2,fake,0.91,0.5357393
1653,18,1,fake,0.8433333333333332,0.73636913
1654,6,0,fake,0.5325,0.6569469
1654,7,0,org,0.565,0.5528881
1654,7,2,org,0.44,0.51952285
1654,8,0,fake,0.8333333333333333,0.6832379
1654,8,2,fake,0.6,0.6535713
1654,16,0,org,0.7840000000000001,0.7630726
1654,16,1,org,0.7557142857142857,0.7233989
1655,2,0,fake,0.5933333333333334,0.7614091
1655,2,1,fake,0.9499999999999998,0.86336327
1655,7,0,org,0.9375,0.6575436
1655,7,1,org,0.7525000000000001,0.63548154
1655,7,2,org,0.68,0.6119488
1655,8,0,fake,0.885,0.60256016
1655,9,0,org,0.9083333333333331,0.63160956
1655,9,2,org,0.87,0.69926935
1656,6,0,fake,0.76,0.68084365
1656,7,0,fake,0.71,0.5807595
1656,7,2,fake,0.46,0.41659474
1656,8,1,fake,0.8542857142857143,0.44420746
1656,8,2,fake,0.76,0.50074106
1656,17,0,fake,0.6,0.60607207
1657,7,0,org,0.9525,0.6408266
1657,7,1,fake,1.0,0.6850037
1657,7,1,org,0.9774999999999999,0.6850037
1657,7,2,org,0.8800000000000001,0.65056276
1657,12,0,org,0.835,0.768159
1657,17,1,fake,0.787142857142857,0.60088634
1658,7,1,org,0.67,0.69834906
1658,8,0,fake,0.9066666666666668,0.6294464
1658,16,0,org,0.6999999999999998,0.724715
1658,18,0,fake,0.746,0.72341645
1658,18,0,org,0.61,0.72341645
1659,7,0,org,0.7174999999999999,0.5892476
1659,7,1,org,0.7425,0.5419392
1659,7,2,org,0.36,0.42910263
1659,8,2,fake,0.62,0.48303348
1659,11,0,fake,0.5333333333333333,0.6604939
1659,17,0,org,0.71,0.50579315
1659,17,1,org,0.86,0.54687184
1659,18,1,fake,0.8433333333333333,0.68397653
1660,7,0,org,0.82,0.5777281
1660,7,2,fake,0.7,0.46217397
1661,7,0,org,0.7675,0.584597
1661,7,2,org,0.36,0.66090524
1661,16,0,fake,0.6366666666666666,0.6328835
1661,17,1,fake,0.787142857142857,0.6354569
1662,7,0,fake,0.9433333333333331,0.5908463
1662,7,0,org,0.86,0.5908463
1662,16,0,org,0.79,0.6142452
1662,16,1,org,0.8714285714285713,0.60727054
1663,7,0,org,0.61,0.5634511
1663,7,1,org,0.635,0.6624623
1663,15,1,fake,0.7785714285714286,0.6677631
1663,17,0,org,0.7099999999999999,0.606493
1664,7,2,org,0.9400000000000001,0.6469245
1664,8,0,fake,0.9066666666666668,0.6632254
1664,9,0,org,0.9116666666666668,0.6620292
1664,9,2,org,0.76,0.63967323
1665,7,0,org,0.68,0.43451214
1665,16,1,org,0.8214285714285715,0.43457776
1666,6,2,fake,0.48000000000000004,0.5396381
1666,7,0,fake,0.98,0.71190953
1666,7,2,org,0.76,0.65953666
1666,9,0,org,0.8333333333333333,0.51536006
1666,9,2,org,0.8,0.5317051
1666,13,0,fake,0.905,0.79259896
1667,7,0,org,0.64,0.54220057
1667,7,1,fake,1.0,0.5840266
1667,7,1,org,0.6833333333333332,0.5840266
1667,13,0,org,0.845,0.49027377
1668,7,0,org,0.67,0.5975733
1668,7,1,org,0.705,0.58047867
1668,7,2,org,0.3,0.422637
1668,10,0,org,0.6616666666666667,0.5134889
1668,10,2,org,0.47,0.5054491
1669,7,1,org,0.8325,0.54731005
1669,7,2,org,0.46,0.4293978
